date,decision,entry_time,entry_price,SL,TP,exit_time,exit_price,exit_reason,pnl_pts,pnl_usd,notes,pnl_usd_filled,equity,equity_peak,drawdown,year,month,equity_shift,cum_long,cum_short,cost_commission_usd,cost_spreadslip_usd,cost_total_usd,pnl_usd_net,equity_net,equity_net_peak,drawdown_net
2020-03-04,long,10:22,8782.96,8757.96,8857.96,10:33:00,8757.96,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,114791.19999999966,120791.19999999966,6000.0,2020,3,116791.19999999966,-1985.6000000004133,16776.800000000076,0.0,60.0,60.0,-2060.0,112811.19999999966,118991.19999999966,6180.0
2020-03-05,long,10:22,8810.67,8785.67,8885.67,10:25:00,8785.67,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,112791.19999999966,120791.19999999966,8000.0,2020,3,114791.19999999966,-3985.6000000004133,16776.800000000076,0.0,60.0,60.0,-2060.0,110751.19999999966,118991.19999999966,8240.0
2020-03-06,long,10:22,8450.3,8425.3,8525.3,10:30:00,8525.3,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,118791.19999999966,120791.19999999966,2000.0,2020,3,112791.19999999966,2014.3999999995867,16776.800000000076,0.0,60.0,60.0,5940.0,116691.19999999966,118991.19999999966,2300.0
2020-03-09,long,10:22,8140.89,8115.89,8215.89,10:30:00,8115.89,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,116791.19999999966,120791.19999999966,4000.0,2020,3,118791.19999999966,14.399999999586726,16776.800000000076,0.0,60.0,60.0,-2060.0,114631.19999999966,118991.19999999966,4360.0
2020-03-10,short,10:22,8038.05,8063.05,7963.05,10:35:00,7963.05,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,122791.19999999966,122791.19999999966,0.0,2020,3,116791.19999999966,14.399999999586726,22776.800000000076,0.0,60.0,60.0,5940.0,120571.19999999966,120571.19999999966,0.0
2020-03-11,short,10:22,8079.01,8104.01,8004.01,10:36:00,8104.01,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,120791.19999999966,122791.19999999966,2000.0,2020,3,122791.19999999966,14.399999999586726,20776.800000000076,0.0,60.0,60.0,-2060.0,118511.19999999966,120571.19999999966,2060.0
2020-03-12,short,10:22,7473.86,7498.86,7398.86,10:25:00,7498.86,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,118791.19999999966,122791.19999999966,4000.0,2020,3,120791.19999999966,14.399999999586726,18776.800000000076,0.0,60.0,60.0,-2060.0,116451.19999999966,120571.19999999966,4120.0
2020-03-13,short,10:22,7469.96,7494.96,7394.96,10:29:00,7394.96,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,124791.19999999966,124791.19999999966,0.0,2020,3,118791.19999999966,14.399999999586726,24776.800000000076,0.0,60.0,60.0,5940.0,122391.19999999966,122391.19999999966,0.0
2020-03-16,long,10:22,7537.89,7512.89,7612.89,10:33:00,7512.89,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,122791.19999999966,124791.19999999966,2000.0,2020,3,124791.19999999966,-1985.6000000004133,24776.800000000076,0.0,60.0,60.0,-2060.0,120331.19999999966,122391.19999999966,2060.0
2020-03-19,long,10:22,7369.57,7344.57,7444.57,10:28:00,7444.57,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,128791.19999999966,128791.19999999966,0.0,2020,3,122791.19999999966,4014.3999999995867,24776.800000000076,0.0,60.0,60.0,5940.0,126271.19999999966,126271.19999999966,0.0
2020-03-20,short,10:22,7356.67,7381.67,7281.67,10:37:00,7381.67,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,126791.19999999966,128791.19999999966,2000.0,2020,3,128791.19999999966,4014.3999999995867,22776.800000000076,0.0,60.0,60.0,-2060.0,124211.19999999966,126271.19999999966,2060.0
2020-03-23,short,10:22,6874.07,6899.07,6799.07,10:42:00,6799.07,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,132791.19999999966,132791.19999999966,0.0,2020,3,126791.19999999966,4014.3999999995867,28776.800000000076,0.0,60.0,60.0,5940.0,130151.19999999966,130151.19999999966,0.0
2020-03-24,long,10:22,7410.74,7385.74,7485.74,11:24:00,7485.74,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,138791.19999999966,138791.19999999966,0.0,2020,3,132791.19999999966,10014.399999999587,28776.800000000076,0.0,60.0,60.0,5940.0,136091.19999999966,136091.19999999966,0.0
2020-03-25,none,10:22,7504.86,,,10:22,7504.86,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,138791.19999999966,138791.19999999966,0.0,2020,3,138791.19999999966,10014.399999999587,28776.800000000076,0.0,0.0,0.0,0.0,136091.19999999966,136091.19999999966,0.0
2020-03-26,long,10:22,7716.73,7691.73,7791.73,12:00:00,7781.79,time,65.0600000000004,5204.800000000032,Conservative tie-break; checks start after entry bar.,5204.800000000032,143995.9999999997,143995.9999999997,0.0,2020,3,138791.19999999966,15219.199999999619,28776.800000000076,0.0,60.0,60.0,5144.800000000032,141235.9999999997,141235.9999999997,0.0
2020-03-27,long,10:22,7679.67,7654.67,7754.67,10:28:00,7654.67,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,141995.9999999997,143995.9999999997,2000.0,2020,3,143995.9999999997,13219.199999999619,28776.800000000076,0.0,60.0,60.0,-2060.0,139175.9999999997,141235.9999999997,2060.0
2020-03-30,long,10:22,7769.76,7744.76,7844.76,11:31:00,7844.76,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,147995.9999999997,147995.9999999997,0.0,2020,3,141995.9999999997,19219.19999999962,28776.800000000076,0.0,60.0,60.0,5940.0,145115.9999999997,145115.9999999997,0.0
2020-03-31,long,10:22,7970.61,7945.61,8045.61,11:00:00,7945.61,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,145995.9999999997,147995.9999999997,2000.0,2020,3,147995.9999999997,17219.19999999962,28776.800000000076,0.0,60.0,60.0,-2060.0,143055.9999999997,145115.9999999997,2060.0
2020-04-01,long,10:22,7638.18,7613.18,7713.18,11:41:00,7613.18,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,143995.9999999997,147995.9999999997,4000.0,2020,4,145995.9999999997,15219.199999999619,28776.800000000076,0.0,60.0,60.0,-2060.0,140995.9999999997,145115.9999999997,4120.0
2020-04-02,long,10:22,7528.19,7503.19,7603.19,10:35:00,7603.19,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,149995.9999999997,149995.9999999997,0.0,2020,4,143995.9999999997,21219.19999999962,28776.800000000076,0.0,60.0,60.0,5940.0,146935.9999999997,146935.9999999997,0.0
2020-04-03,short,10:22,7579.16,7604.16,7504.16,12:00:00,7539.29,time,39.86999999999989,3189.5999999999913,Conservative tie-break; checks start after entry bar.,3189.5999999999913,153185.5999999997,153185.5999999997,0.0,2020,4,149995.9999999997,21219.19999999962,31966.400000000067,0.0,60.0,60.0,3129.5999999999913,150065.5999999997,150065.5999999997,0.0
2020-04-06,long,10:22,7871.82,7846.82,7946.82,12:00:00,7895.05,time,23.230000000000473,1858.4000000000378,Conservative tie-break; checks start after entry bar.,1858.4000000000378,155043.9999999997,155043.9999999997,0.0,2020,4,153185.5999999997,23077.599999999657,31966.400000000067,0.0,60.0,60.0,1798.4000000000378,151863.9999999997,151863.9999999997,0.0
2020-04-07,short,10:22,8152.29,8177.29,8077.29,10:33:00,8177.29,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,153043.9999999997,155043.9999999997,2000.0,2020,4,155043.9999999997,23077.599999999657,29966.400000000067,0.0,60.0,60.0,-2060.0,149803.9999999997,151863.9999999997,2060.0
2020-04-08,short,10:22,8097.48,8122.48,8022.48,10:35:00,8122.48,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,151043.9999999997,155043.9999999997,4000.0,2020,4,153043.9999999997,23077.599999999657,27966.400000000067,0.0,60.0,60.0,-2060.0,147743.9999999997,151863.9999999997,4120.0
2020-04-09,short,10:22,8178.58,8203.58,8103.58,10:25:00,8203.58,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,149043.9999999997,155043.9999999997,6000.0,2020,4,151043.9999999997,23077.599999999657,25966.400000000067,0.0,60.0,60.0,-2060.0,145683.9999999997,151863.9999999997,6180.0
2020-04-13,short,10:22,8190.12,8215.119999999999,8115.12,11:27:00,8215.119999999999,sl,-24.99999999999909,-1999.9999999999272,Conservative tie-break; checks start after entry bar.,-1999.9999999999272,147043.9999999998,155043.9999999997,7999.999999999913,2020,4,149043.9999999997,23077.599999999657,23966.40000000014,0.0,60.0,60.0,-2059.9999999999272,143623.9999999998,151863.9999999997,8239.999999999913
2020-04-14,long,10:22,8619.86,8594.86,8694.86,10:42:00,8594.86,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,145043.9999999998,155043.9999999997,9999.999999999913,2020,4,147043.9999999998,21077.599999999657,23966.40000000014,0.0,60.0,60.0,-2060.0,141563.9999999998,151863.9999999997,10299.999999999913
2020-04-15,none,10:22,8538.8,,,10:22,8538.8,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,145043.9999999998,155043.9999999997,9999.999999999913,2020,4,145043.9999999998,21077.599999999657,23966.40000000014,0.0,0.0,0.0,0.0,141563.9999999998,151863.9999999997,10299.999999999913
2020-04-16,short,10:22,8652.0,8677.0,8577.0,10:29:00,8677.0,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,143043.9999999998,155043.9999999997,11999.999999999913,2020,4,145043.9999999998,21077.599999999657,21966.40000000014,0.0,60.0,60.0,-2060.0,139503.9999999998,151863.9999999997,12359.999999999913
2020-04-17,short,10:22,8792.53,8817.53,8717.53,12:00:00,8747.19,time,45.340000000000146,3627.2000000000116,Conservative tie-break; checks start after entry bar.,3627.2000000000116,146671.1999999998,155043.9999999997,8372.799999999901,2020,4,143043.9999999998,21077.599999999657,25593.60000000015,0.0,60.0,60.0,3567.2000000000116,143071.1999999998,151863.9999999997,8792.799999999901
2020-04-20,long,10:22,8780.67,8755.67,8855.67,11:39:00,8855.67,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,152671.1999999998,155043.9999999997,2372.799999999901,2020,4,146671.1999999998,27077.599999999657,25593.60000000015,0.0,60.0,60.0,5940.0,149011.1999999998,151863.9999999997,2852.799999999901
2020-04-21,short,10:22,8539.2,8564.2,8464.2,10:49:00,8464.2,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,158671.1999999998,158671.1999999998,0.0,2020,4,152671.1999999998,27077.599999999657,31593.60000000015,0.0,60.0,60.0,5940.0,154951.1999999998,154951.1999999998,0.0
2020-04-22,long,10:22,8589.69,8564.69,8664.69,12:00:00,8613.58,time,23.889999999999418,1911.1999999999534,Conservative tie-break; checks start after entry bar.,1911.1999999999534,160582.39999999976,160582.39999999976,0.0,2020,4,158671.1999999998,28988.79999999961,31593.60000000015,0.0,60.0,60.0,1851.1999999999534,156802.39999999976,156802.39999999976,0.0
2020-04-23,long,10:22,8762.31,8737.31,8837.31,11:45:00,8737.31,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,158582.39999999976,160582.39999999976,2000.0,2020,4,160582.39999999976,26988.79999999961,31593.60000000015,0.0,60.0,60.0,-2060.0,154742.39999999976,156802.39999999976,2060.0
2020-04-24,long,10:22,8663.52,8638.52,8738.52,11:02:00,8638.52,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,156582.39999999976,160582.39999999976,4000.0,2020,4,158582.39999999976,24988.79999999961,31593.60000000015,0.0,60.0,60.0,-2060.0,152682.39999999976,156802.39999999976,4120.0
2020-04-27,long,10:22,8867.84,8842.84,8942.84,10:35:00,8842.84,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,154582.39999999976,160582.39999999976,6000.0,2020,4,156582.39999999976,22988.79999999961,31593.60000000015,0.0,60.0,60.0,-2060.0,150622.39999999976,156802.39999999976,6180.0
2020-04-28,short,10:22,8771.69,8796.69,8696.69,10:35:00,8796.69,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,152582.39999999976,160582.39999999976,8000.0,2020,4,154582.39999999976,22988.79999999961,29593.60000000015,0.0,60.0,60.0,-2060.0,148562.39999999976,156802.39999999976,8240.0
2020-04-29,long,10:22,8930.36,8905.36,9005.36,12:00:00,8933.87,time,3.5100000000002183,280.80000000001746,Conservative tie-break; checks start after entry bar.,280.80000000001746,152863.19999999978,160582.39999999976,7719.1999999999825,2020,4,152582.39999999976,23269.599999999627,29593.60000000015,0.0,60.0,60.0,220.80000000001746,148783.19999999978,156802.39999999976,8019.1999999999825
2020-04-30,none,10:22,8988.74,,,10:22,8988.74,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,152863.19999999978,160582.39999999976,7719.1999999999825,2020,4,152863.19999999978,23269.599999999627,29593.60000000015,0.0,0.0,0.0,0.0,148783.19999999978,156802.39999999976,8019.1999999999825
2020-05-01,none,10:22,8834.26,,,10:22,8834.26,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,152863.19999999978,160582.39999999976,7719.1999999999825,2020,5,152863.19999999978,23269.599999999627,29593.60000000015,0.0,0.0,0.0,0.0,148783.19999999978,156802.39999999976,8019.1999999999825
2020-05-04,long,10:22,8766.61,8741.61,8841.61,10:32:00,8741.61,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,150863.19999999978,160582.39999999976,9719.199999999983,2020,5,152863.19999999978,21269.599999999627,29593.60000000015,0.0,60.0,60.0,-2060.0,146723.19999999978,156802.39999999976,10079.199999999983
2020-05-05,long,10:22,8963.74,8938.74,9038.74,12:00:00,9004.75,time,41.01000000000022,3280.8000000000175,Conservative tie-break; checks start after entry bar.,3280.8000000000175,154143.9999999998,160582.39999999976,6438.399999999965,2020,5,150863.19999999978,24550.399999999645,29593.60000000015,0.0,60.0,60.0,3220.8000000000175,149943.9999999998,156802.39999999976,6858.399999999965
2020-05-06,short,10:22,8981.89,9006.89,8906.89,10:31:00,9006.89,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,152143.9999999998,160582.39999999976,8438.399999999965,2020,5,154143.9999999998,24550.399999999645,27593.60000000015,0.0,60.0,60.0,-2060.0,147883.9999999998,156802.39999999976,8918.399999999965
2020-05-07,short,10:22,9071.62,9096.62,8996.62,11:43:00,9096.62,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,150143.9999999998,160582.39999999976,10438.399999999965,2020,5,152143.9999999998,24550.399999999645,25593.60000000015,0.0,60.0,60.0,-2060.0,145823.9999999998,156802.39999999976,10978.399999999965
2020-05-08,long,10:22,9187.39,9162.39,9262.39,12:00:00,9209.66,time,22.270000000000437,1781.600000000035,Conservative tie-break; checks start after entry bar.,1781.600000000035,151925.59999999983,160582.39999999976,8656.79999999993,2020,5,150143.9999999998,26331.99999999968,25593.60000000015,0.0,60.0,60.0,1721.600000000035,147545.59999999983,156802.39999999976,9256.79999999993
2020-05-11,long,10:22,9242.73,9217.73,9317.73,12:00:00,9276.5,time,33.77000000000044,2701.600000000035,Conservative tie-break; checks start after entry bar.,2701.600000000035,154627.19999999987,160582.39999999976,5955.199999999895,2020,5,151925.59999999983,29033.599999999715,25593.60000000015,0.0,60.0,60.0,2641.600000000035,150187.19999999987,156802.39999999976,6615.199999999895
2020-05-12,none,10:22,9298.2,,,10:22,9298.2,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,154627.19999999987,160582.39999999976,5955.199999999895,2020,5,154627.19999999987,29033.599999999715,25593.60000000015,0.0,0.0,0.0,0.0,150187.19999999987,156802.39999999976,6615.199999999895
2020-05-13,long,10:22,9159.11,9134.11,9234.11,10:58:00,9134.11,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,152627.19999999987,160582.39999999976,7955.199999999895,2020,5,154627.19999999987,27033.599999999715,25593.60000000015,0.0,60.0,60.0,-2060.0,148127.19999999987,156802.39999999976,8675.199999999895
2020-05-14,short,10:22,8885.09,8910.09,8810.09,10:25:00,8910.09,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,150627.19999999987,160582.39999999976,9955.199999999895,2020,5,152627.19999999987,27033.599999999715,23593.60000000015,0.0,60.0,60.0,-2060.0,146067.19999999987,156802.39999999976,10735.199999999895
2020-05-15,long,10:22,9030.86,9005.86,9105.86,10:52:00,9005.86,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,148627.19999999987,160582.39999999976,11955.199999999895,2020,5,150627.19999999987,25033.599999999715,23593.60000000015,0.0,60.0,60.0,-2060.0,144007.19999999987,156802.39999999976,12795.199999999895
2020-05-18,long,10:22,9294.89,9269.89,9369.89,12:00:00,9334.92,time,40.030000000000655,3202.4000000000524,Conservative tie-break; checks start after entry bar.,3202.4000000000524,151829.59999999992,160582.39999999976,8752.799999999843,2020,5,148627.19999999987,28235.999999999767,23593.60000000015,0.0,60.0,60.0,3142.4000000000524,147149.59999999992,156802.39999999976,9652.799999999843
2020-05-19,long,10:22,9392.02,9367.02,9467.02,12:00:00,9394.27,time,2.25,180.0,Conservative tie-break; checks start after entry bar.,180.0,152009.59999999992,160582.39999999976,8572.799999999843,2020,5,151829.59999999992,28415.999999999767,23593.60000000015,0.0,60.0,60.0,120.0,147269.59999999992,156802.39999999976,9532.799999999843
2020-05-20,long,10:22,9468.56,9443.56,9543.56,12:00:00,9492.12,time,23.56000000000131,1884.8000000001048,Conservative tie-break; checks start after entry bar.,1884.8000000001048,153894.40000000002,160582.39999999976,6687.999999999738,2020,5,152009.59999999992,30300.799999999872,23593.60000000015,0.0,60.0,60.0,1824.8000000001048,149094.40000000002,156802.39999999976,7707.999999999738
2020-05-21,short,10:22,9461.27,9486.27,9386.27,11:08:00,9386.27,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,159894.40000000002,160582.39999999976,687.9999999997381,2020,5,153894.40000000002,30300.799999999872,29593.60000000015,0.0,60.0,60.0,5940.0,155034.40000000002,156802.39999999976,1767.999999999738
2020-05-22,none,10:22,9372.79,,,10:22,9372.79,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,159894.40000000002,160582.39999999976,687.9999999997381,2020,5,159894.40000000002,30300.799999999872,29593.60000000015,0.0,0.0,0.0,0.0,155034.40000000002,156802.39999999976,1767.999999999738
2020-05-25,none,10:22,9525.64,,,10:22,9525.64,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,159894.40000000002,160582.39999999976,687.9999999997381,2020,5,159894.40000000002,30300.799999999872,29593.60000000015,0.0,0.0,0.0,0.0,155034.40000000002,156802.39999999976,1767.999999999738
2020-05-26,none,10:22,9522.67,,,10:22,9522.67,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,159894.40000000002,160582.39999999976,687.9999999997381,2020,5,159894.40000000002,30300.799999999872,29593.60000000015,0.0,0.0,0.0,0.0,155034.40000000002,156802.39999999976,1767.999999999738
2020-05-27,short,10:22,9285.29,9310.29,9210.29,10:43:00,9210.29,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,165894.40000000002,165894.40000000002,0.0,2020,5,159894.40000000002,30300.799999999872,35593.60000000015,0.0,60.0,60.0,5940.0,160974.40000000002,160974.40000000002,0.0
2020-05-28,long,10:22,9468.88,9443.88,9543.88,12:00:00,9522.63,time,53.75,4300.0,Conservative tie-break; checks start after entry bar.,4300.0,170194.40000000002,170194.40000000002,0.0,2020,5,165894.40000000002,34600.79999999987,35593.60000000015,0.0,60.0,60.0,4240.0,165214.40000000002,165214.40000000002,0.0
2020-05-29,short,10:22,9385.08,9410.08,9310.08,10:26:00,9410.08,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,168194.40000000002,170194.40000000002,2000.0,2020,5,170194.40000000002,34600.79999999987,33593.60000000015,0.0,60.0,60.0,-2060.0,163154.40000000002,165214.40000000002,2060.0
2020-06-01,long,10:22,9561.56,9536.56,9636.56,12:00:00,9560.19,time,-1.3699999999989814,-109.59999999991851,Conservative tie-break; checks start after entry bar.,-109.59999999991851,168084.8000000001,170194.40000000002,2109.5999999999185,2020,6,168194.40000000002,34491.19999999995,33593.60000000015,0.0,60.0,60.0,-169.5999999999185,162984.8000000001,165214.40000000002,2229.5999999999185
2020-06-02,long,10:22,9610.24,9585.24,9685.24,10:40:00,9585.24,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,166084.8000000001,170194.40000000002,4109.5999999999185,2020,6,168084.8000000001,32491.199999999953,33593.60000000015,0.0,60.0,60.0,-2060.0,160924.8000000001,165214.40000000002,4289.5999999999185
2020-06-03,short,10:22,9669.28,9694.28,9594.28,10:54:00,9694.28,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,164084.8000000001,170194.40000000002,6109.5999999999185,2020,6,166084.8000000001,32491.199999999953,31593.60000000015,0.0,60.0,60.0,-2060.0,158864.8000000001,165214.40000000002,6349.5999999999185
2020-06-04,long,10:22,9724.28,9699.28,9799.28,11:06:00,9699.28,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,162084.8000000001,170194.40000000002,8109.5999999999185,2020,6,164084.8000000001,30491.199999999953,31593.60000000015,0.0,60.0,60.0,-2060.0,156804.8000000001,165214.40000000002,8409.599999999919
2020-06-05,long,10:22,9752.16,9727.16,9827.16,11:31:00,9827.16,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,168084.8000000001,170194.40000000002,2109.5999999999185,2020,6,162084.8000000001,36491.19999999995,31593.60000000015,0.0,60.0,60.0,5940.0,162744.8000000001,165214.40000000002,2469.5999999999185
2020-06-08,short,10:22,9766.2,9791.2,9691.2,10:40:00,9791.2,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,166084.8000000001,170194.40000000002,4109.5999999999185,2020,6,168084.8000000001,36491.19999999995,29593.60000000015,0.0,60.0,60.0,-2060.0,160684.8000000001,165214.40000000002,4529.5999999999185
2020-06-09,long,10:22,9913.89,9888.89,9988.89,12:00:00,9953.9,time,40.01000000000022,3200.8000000000175,Conservative tie-break; checks start after entry bar.,3200.8000000000175,169285.60000000012,170194.40000000002,908.799999999901,2020,6,166084.8000000001,39691.99999999997,29593.60000000015,0.0,60.0,60.0,3140.8000000000175,163825.60000000012,165214.40000000002,1388.799999999901
2020-06-10,short,10:22,10034.38,10059.38,9959.38,10:33:00,10059.38,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,167285.60000000012,170194.40000000002,2908.799999999901,2020,6,169285.60000000012,39691.99999999997,27593.60000000015,0.0,60.0,60.0,-2060.0,161765.60000000012,165214.40000000002,3448.799999999901
2020-06-11,long,10:22,9955.28,9930.28,10030.28,10:30:00,9930.28,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,165285.60000000012,170194.40000000002,4908.799999999901,2020,6,167285.60000000012,37691.99999999997,27593.60000000015,0.0,60.0,60.0,-2060.0,159705.60000000012,165214.40000000002,5508.799999999901
2020-06-12,short,10:22,9791.2,9816.2,9716.2,10:45:00,9716.2,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,171285.60000000012,171285.60000000012,0.0,2020,6,165285.60000000012,37691.99999999997,33593.60000000015,0.0,60.0,60.0,5940.0,165645.60000000012,165645.60000000012,0.0
2020-06-15,long,10:22,9611.12,9586.12,9686.12,10:30:00,9586.12,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,169285.60000000012,171285.60000000012,2000.0,2020,6,171285.60000000012,35691.99999999997,33593.60000000015,0.0,60.0,60.0,-2060.0,163585.60000000012,165645.60000000012,2060.0
2020-06-16,none,10:22,9980.27,,,10:22,9980.27,no_trade,0.0,0.0,Middle zone at 10:22; no position.,0.0,169285.60000000012,171285.60000000012,2000.0,2020,6,169285.60000000012,35691.99999999997,33593.60000000015,0.0,0.0,0.0,0.0,163585.60000000012,165645.60000000012,2060.0
2020-06-17,short,10:22,9968.3,9993.3,9893.3,10:44:00,9993.3,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,167285.60000000012,171285.60000000012,4000.0,2020,6,169285.60000000012,35691.99999999997,31593.60000000015,0.0,60.0,60.0,-2060.0,161525.60000000012,165645.60000000012,4120.0
2020-06-18,short,10:22,9963.29,9988.29,9888.29,10:35:00,9988.29,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,165285.60000000012,171285.60000000012,6000.0,2020,6,167285.60000000012,35691.99999999997,29593.60000000015,0.0,60.0,60.0,-2060.0,159465.60000000012,165645.60000000012,6180.0
2020-06-19,long,10:22,10111.54,10086.54,10186.54,10:45:00,10086.54,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,163285.60000000012,171285.60000000012,8000.0,2020,6,165285.60000000012,33691.99999999997,29593.60000000015,0.0,60.0,60.0,-2060.0,157405.60000000012,165645.60000000012,8240.0
2020-06-22,long,10:22,10049.36,10024.36,10124.36,11:00:00,10024.36,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,161285.60000000012,171285.60000000012,10000.0,2020,6,163285.60000000012,31691.99999999997,29593.60000000015,0.0,60.0,60.0,-2060.0,155345.60000000012,165645.60000000012,10300.0
2020-06-23,long,10:22,10219.31,10194.31,10294.31,12:00:00,10271.93,time,52.6200000000008,4209.600000000064,Conservative tie-break; checks start after entry bar.,4209.600000000064,165495.2000000002,171285.60000000012,5790.399999999936,2020,6,161285.60000000012,35901.600000000035,29593.60000000015,0.0,60.0,60.0,4149.600000000064,159495.2000000002,165645.60000000012,6150.399999999936
2020-06-24,short,10:22,10119.11,10144.11,10044.11,11:10:00,10044.11,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,171495.2000000002,171495.2000000002,0.0,2020,6,165495.2000000002,35901.600000000035,35593.60000000015,0.0,60.0,60.0,5940.0,165435.2000000002,165645.60000000012,210.39999999993597
2020-06-25,long,10:22,10001.65,9976.65,10076.65,11:02:00,9976.65,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,169495.2000000002,171495.2000000002,2000.0,2020,6,171495.2000000002,33901.600000000035,35593.60000000015,0.0,60.0,60.0,-2060.0,163375.2000000002,165645.60000000012,2270.399999999936
2020-06-26,short,10:22,9921.46,9946.46,9846.46,10:30:00,9946.46,sl,-25.0,-2000.0,Conservative tie-break; checks start after entry bar.,-2000.0,167495.2000000002,171495.2000000002,4000.0,2020,6,169495.2000000002,33901.600000000035,33593.60000000015,0.0,60.0,60.0,-2060.0,161315.2000000002,165645.60000000012,4330.399999999936
2020-06-29,long,10:22,9847.78,9822.78,9922.78,12:00:00,9922.78,tp,75.0,6000.0,Conservative tie-break; checks start after entry bar.,6000.0,173495.2000000002,173495.2000000002,0.0,2020,6,167495.2000000002,39901.600000000035,33593.60000000015,0.0,60.0,60.0,5940.0,167255.2000000002,167255.2000000002,0.0
2020-06-30,long,10:22,10044.74,10019.74,10119.74,12:00:00,10088.93,time,44.19000000000051,3535.2000000000407,Conservative tie-break; checks start after entry bar.,3535.2000000000407,177030.40000000023,177030.40000000023,0.0,2020,6,173495.2000000002,43436.800000000076,33593.60000000015,0.0,60.0,60.0,3475.2000000000407,170730.40000000023,170730.40000000023,0.0
